StationNames,Year,Month,Rainfall,StationIndex
Rangamati,1982,7,229,25
Rangamati,1982,8,306,25
Rangamati,1982,9,299,25
Rangamati,1982,10,45,25
Rangamati,1982,11,7,25
Rangamati,1982,12,0,25
Rangpur,1982,1,0,26
Rangpur,1982,2,7,26
Rangpur,1982,3,5,26
Rangpur,1982,4,100,26
Rangpur,1982,5,99,26
Rangpur,1982,6,649,26
Rangpur,1982,7,473,26
Rangpur,1982,8,347,26
Rangpur,1982,9,455,26
Rangpur,1982,10,64,26
Rangpur,1982,11,1,26
Rangpur,1982,12,1,26
Sandwip,1982,1,0,27
Sandwip,1982,2,41,27
Sandwip,1982,3,15,27
Sandwip,1982,4,246,27
Sandwip,1982,5,25,27
Sandwip,1982,6,946,27
Sandwip,1982,7,478,27
Sandwip,1982,8,1155,27
Sandwip,1982,9,352,27
Sandwip,1982,10,149,27
Sandwip,1982,11,13,27
Sandwip,1982,12,0,27
Satkhira,1982,1,0,28
Satkhira,1982,2,60,28
Satkhira,1982,3,31,28
Satkhira,1982,4,112,28
Satkhira,1982,5,80,28
Satkhira,1982,6,207,28
Satkhira,1982,7,206,28
Satkhira,1982,8,387,28
Satkhira,1982,9,230,28
Satkhira,1982,10,27,28
Satkhira,1982,11,19,28
Satkhira,1982,12,1,28
Sitakunda,1982,1,0,29
Sitakunda,1982,2,6,29
Sitakunda,1982,3,70,29
Sitakunda,1982,4,205,29
Sitakunda,1982,5,56,29
Sitakunda,1982,6,915,29
Sitakunda,1982,7,694,29
Sitakunda,1982,8,686,29
Sitakunda,1982,9,405,29
Sitakunda,1982,10,143,29
Sitakunda,1982,11,11,29
Sitakunda,1982,12,0,29
Srimangal,1982,1,0,30
Srimangal,1982,2,71,30
Srimangal,1982,3,31,30
Srimangal,1982,4,320,30
Srimangal,1982,5,219,30
Srimangal,1982,6,366,30
Srimangal,1982,7,291,30
Srimangal,1982,8,425,30
Srimangal,1982,9,227,30
Srimangal,1982,10,44,30
Srimangal,1982,11,23,30
Srimangal,1982,12,0,30
Sylhet,1982,1,0,31
Sylhet,1982,2,27,31
Sylhet,1982,3,80,31
Sylhet,1982,4,732,31
Sylhet,1982,5,509,31
Sylhet,1982,6,870,31
Sylhet,1982,7,807,31
Sylhet,1982,8,661,31
Sylhet,1982,9,513,31
Sylhet,1982,10,29,31
Sylhet,1982,11,5,31
Sylhet,1982,12,0,31
Teknaf,1982,1,0,33
Teknaf,1982,2,7,33
Teknaf,1982,3,4,33
Teknaf,1982,4,58,33
Teknaf,1982,5,23,33
Teknaf,1982,6,1353,33
Teknaf,1982,7,1216,33
Teknaf,1982,8,932,33
Teknaf,1982,9,475,33
Teknaf,1982,10,14,33
Teknaf,1982,11,48,33
Teknaf,1982,12,0,33
Barisal,1983,1,8,2
Barisal,1983,2,39,2
Barisal,1983,3,18,2
Barisal,1983,4,92,2
Barisal,1983,5,318,2
Barisal,1983,6,292,2
Barisal,1983,7,399,2
Barisal,1983,8,575,2
Barisal,1983,9,312,2
Barisal,1983,10,192,2
Barisal,1983,11,48,2
Barisal,1983,12,19,2
Bhola,1983,1,10,3
Bhola,1983,2,33,3
Bhola,1983,3,17,3
Bhola,1983,4,239,3
Bhola,1983,5,434,3
Bhola,1983,6,573,3
Bhola,1983,7,526,3
Bhola,1983,8,490,3
Bhola,1983,9,353,3
Bhola,1983,10,400,3
Bhola,1983,11,41,3
Bhola,1983,12,32,3
Bogra,1983,1,7,4
Bogra,1983,2,3,4
Bogra,1983,3,31,4
Bogra,1983,4,31,4
Bogra,1983,5,355,4
Bogra,1983,6,102,4
Bogra,1983,7,248,4
Bogra,1983,8,274,4
Bogra,1983,9,308,4
Bogra,1983,10,378,4
Bogra,1983,11,5,4
Bogra,1983,12,26,4
Chandpur,1983,1,10,5
Chandpur,1983,2,14,5
Chandpur,1983,3,148,5
Chandpur,1983,4,440,5
Chandpur,1983,5,751,5
Chandpur,1983,6,512,5
Chandpur,1983,7,304,5
Chandpur,1983,8,676,5
Chandpur,1983,9,332,5
Chandpur,1983,10,401,5
Chandpur,1983,11,56,5
Chandpur,1983,12,37,5
Chittagong (IAP-Patenga),1983,1,5,6
Chittagong (IAP-Patenga),1983,2,44,6
Chittagong (IAP-Patenga),1983,3,79,6
Chittagong (IAP-Patenga),1983,4,219,6
Chittagong (IAP-Patenga),1983,5,222,6
Chittagong (IAP-Patenga),1983,6,609,6
Chittagong (IAP-Patenga),1983,7,812,6
Chittagong (IAP-Patenga),1983,8,1457,6
Chittagong (IAP-Patenga),1983,9,162,6
Chittagong (IAP-Patenga),1983,10,390,6
Chittagong (IAP-Patenga),1983,11,57,6
Chittagong (IAP-Patenga),1983,12,52,6
Comilla,1983,1,14,7
Comilla,1983,2,25,7
Comilla,1983,3,98,7
Comilla,1983,4,93,7
Comilla,1983,5,290,7
Comilla,1983,6,195,7
Comilla,1983,7,396,7
Comilla,1983,8,518,7
Comilla,1983,9,403,7
Comilla,1983,10,221,7
Comilla,1983,11,17,7
Comilla,1983,12,16,7
CoxsBazar,1983,1,8,8
CoxsBazar,1983,2,47,8
CoxsBazar,1983,3,19,8
CoxsBazar,1983,4,123,8
CoxsBazar,1983,5,261,8
CoxsBazar,1983,6,721,8
CoxsBazar,1983,7,1027,8
CoxsBazar,1983,8,888,8
CoxsBazar,1983,9,347,8
CoxsBazar,1983,10,379,8
CoxsBazar,1983,11,290,8
CoxsBazar,1983,12,44,8
Dhaka,1983,1,14,9
Dhaka,1983,2,61,9
Dhaka,1983,3,138,9
Dhaka,1983,4,318,9
Dhaka,1983,5,348,9
Dhaka,1983,6,300,9
Dhaka,1983,7,179,9
Dhaka,1983,8,437,9
Dhaka,1983,9,322,9
Dhaka,1983,10,253,9
Dhaka,1983,11,0,9
Dhaka,1983,12,18,9
Dinajpur,1983,1,11,10
Dinajpur,1983,2,0,10
Dinajpur,1983,3,20,10
Dinajpur,1983,4,9,10
Dinajpur,1983,5,311,10
Dinajpur,1983,6,157,10
Dinajpur,1983,7,700,10
Dinajpur,1983,8,363,10
Dinajpur,1983,9,320,10
Dinajpur,1983,10,177,10
Dinajpur,1983,11,0,10
Dinajpur,1983,12,32,10
Faridpur,1983,1,4,11
Faridpur,1983,2,50,11
Faridpur,1983,3,87,11
Faridpur,1983,4,173,11
Faridpur,1983,5,320,11
Faridpur,1983,6,196,11
Faridpur,1983,7,303,11
Faridpur,1983,8,550,11
Faridpur,1983,9,173,11
Faridpur,1983,10,375,11
Faridpur,1983,11,0,11
Faridpur,1983,12,20,11
Feni,1983,1,15,12
Feni,1983,2,53,12
Feni,1983,3,10,12
Feni,1983,4,99,12
Feni,1983,5,590,12
Feni,1983,6,349,12
Feni,1983,7,0,12
Feni,1983,8,110,12
Feni,1983,9,181,12
Feni,1983,10,301,12
Feni,1983,11,12,12
Feni,1983,12,20,12
Hatiya,1983,1,20,13
Hatiya,1983,2,41,13
Hatiya,1983,3,153,13
Hatiya,1983,4,115,13
Hatiya,1983,5,359,13
Hatiya,1983,6,504,13
Hatiya,1983,7,0,13
Hatiya,1983,8,844,13
Hatiya,1983,9,494,13
Hatiya,1983,10,440,13
Hatiya,1983,11,59,13
Hatiya,1983,12,29,13
Ishurdi,1983,1,15,14
Ishurdi,1983,2,45,14
Ishurdi,1983,3,54,14
Ishurdi,1983,4,79,14
Ishurdi,1983,5,368,14
Ishurdi,1983,6,153,14
Ishurdi,1983,7,296,14
Ishurdi,1983,8,277,14
Ishurdi,1983,9,210,14
Ishurdi,1983,10,157,14
Ishurdi,1983,11,7,14
Ishurdi,1983,12,22,14
Jessore,1983,1,20,15
Jessore,1983,2,118,15
Jessore,1983,3,71,15
Jessore,1983,4,61,15
Jessore,1983,5,361,15
Jessore,1983,6,142,15
Jessore,1983,7,189,15
Jessore,1983,8,465,15
Jessore,1983,9,255,15
Jessore,1983,10,152,15
Jessore,1983,11,0,15
Jessore,1983,12,14,15
Khepupara,1983,1,20,16
Khepupara,1983,2,50,16
Khepupara,1983,3,28,16
Khepupara,1983,4,72,16
Khepupara,1983,5,275,16
Khepupara,1983,6,474,16
Khepupara,1983,7,0,16
Khepupara,1983,8,399,16
Khepupara,1983,9,319,16
Khepupara,1983,10,156,16
Khepupara,1983,11,41,16
Khepupara,1983,12,38,16
Khulna,1983,1,49,17
Khulna,1983,2,60,17
Khulna,1983,3,37,17
Khulna,1983,4,163,17
Khulna,1983,5,358,17
Khulna,1983,6,302,17
Khulna,1983,7,0,17
Khulna,1983,8,448,17
Khulna,1983,9,244,17
Khulna,1983,10,276,17
Khulna,1983,11,6,17
Khulna,1983,12,6,17
M.court,1983,1,54,19
M.court,1983,2,42,19
M.court,1983,3,93,19
M.court,1983,4,272,19
M.court,1983,5,444,19
M.court,1983,6,407,19
M.court,1983,7,1512,19
M.court,1983,8,1302,19
M.court,1983,9,105,19
M.court,1983,10,81,19
M.court,1983,11,5,19
M.court,1983,12,7,19
Madaripur,1983,1,7,20
Madaripur,1983,2,57,20
Madaripur,1983,3,93,20
Madaripur,1983,4,238,20
Madaripur,1983,5,387,20
Madaripur,1983,6,312,20
Madaripur,1983,7,315,20
Madaripur,1983,8,378,20
Madaripur,1983,9,224,20
Madaripur,1983,10,147,20
Madaripur,1983,11,0,20
Madaripur,1983,12,6,20
Mymensingh,1983,1,9,22
Mymensingh,1983,2,3,22
Mymensingh,1983,3,66,22
Mymensingh,1983,4,115,22
Mymensingh,1983,5,512,22
Mymensingh,1983,6,112,22
Mymensingh,1983,7,413,22
Mymensingh,1983,8,865,22
Mymensingh,1983,9,281,22
Mymensingh,1983,10,453,22
Mymensingh,1983,11,0,22
Mymensingh,1983,12,11,22
Patuakhali,1983,1,63,23
Patuakhali,1983,2,29,23
Patuakhali,1983,3,12,23
Patuakhali,1983,4,308,23
Patuakhali,1983,5,927,23
Patuakhali,1983,6,953,23
Patuakhali,1983,7,982,23
Patuakhali,1983,8,585,23
Patuakhali,1983,9,209,23
Patuakhali,1983,10,192,23
Patuakhali,1983,11,29,23
Patuakhali,1983,12,31,23
Rajshahi,1983,1,1,24
Rajshahi,1983,2,2,24
Rajshahi,1983,3,4,24
Rajshahi,1983,4,34,24
Rajshahi,1983,5,121,24
Rajshahi,1983,6,65,24
Rajshahi,1983,7,366,24
Rajshahi,1983,8,505,24
Rajshahi,1983,9,149,24
Rajshahi,1983,10,358,24
Rajshahi,1983,11,0,24
Rajshahi,1983,12,24,24
Rangamati,1983,1,0,25
Rangamati,1983,2,39,25
Rangamati,1983,3,101,25
Rangamati,1983,4,195,25
Rangamati,1983,5,441,25
Rangamati,1983,6,259,25
Rangamati,1983,7,498,25
Rangamati,1983,8,753,25
Rangamati,1983,9,199,25
Rangamati,1983,10,275,25
Rangamati,1983,11,166,25
Rangamati,1983,12,37,25
Rangpur,1983,1,6,26
Rangpur,1983,2,0,26
Rangpur,1983,3,46,26
Rangpur,1983,4,43,26
Rangpur,1983,5,272,26
Rangpur,1983,6,329,26
Rangpur,1983,7,636,26
Rangpur,1983,8,339,26
Rangpur,1983,9,258,26
Rangpur,1983,10,281,26
Rangpur,1983,11,0,26
Rangpur,1983,12,28,26
Sandwip,1983,1,31,27
Sandwip,1983,2,24,27
Sandwip,1983,3,51,27
Sandwip,1983,4,308,27
Sandwip,1983,5,345,27
Sandwip,1983,6,390,27
Sandwip,1983,7,1077,27
Sandwip,1983,8,844,27
Sandwip,1983,9,435,27
Sandwip,1983,10,529,27
Sandwip,1983,11,65,27
Sandwip,1983,12,17,27
Satkhira,1983,1,17,28
Satkhira,1983,2,58,28
Satkhira,1983,3,22,28
Satkhira,1983,4,130,28
Satkhira,1983,5,202,28
Satkhira,1983,6,201,28
Satkhira,1983,7,195,28
Satkhira,1983,8,423,28
Satkhira,1983,9,253,28
Satkhira,1983,10,290,28
Satkhira,1983,11,4,28
Satkhira,1983,12,5,28
Sitakunda,1983,1,9,29
Sitakunda,1983,2,12,29
Sitakunda,1983,3,171,29
Sitakunda,1983,4,457,29
Sitakunda,1983,5,313,29
Sitakunda,1983,6,243,29
Sitakunda,1983,7,938,29
Sitakunda,1983,8,1450,29
Sitakunda,1983,9,350,29
Sitakunda,1983,10,766,29
Sitakunda,1983,11,91,29
Sitakunda,1983,12,0,29
Srimangal,1983,1,1,30
Srimangal,1983,2,22,30
Srimangal,1983,3,364,30
Srimangal,1983,4,403,30
Srimangal,1983,5,605,30
Srimangal,1983,6,431,30
Srimangal,1983,7,268,30
Srimangal,1983,8,535,30
Srimangal,1983,9,351,30
Srimangal,1983,10,124,30
Srimangal,1983,11,3,30
Srimangal,1983,12,48,30
Sylhet,1983,1,1,31
Sylhet,1983,2,43,31
Sylhet,1983,3,387,31
Sylhet,1983,4,500,31
Sylhet,1983,5,580,31
Sylhet,1983,6,667,31
Sylhet,1983,7,952,31
Sylhet,1983,8,858,31
Sylhet,1983,9,536,31
Sylhet,1983,10,278,31
Sylhet,1983,11,0,31
Sylhet,1983,12,20,31
Teknaf,1983,1,10,33
Teknaf,1983,2,8,33
Teknaf,1983,3,46,33
Teknaf,1983,4,25,33
Teknaf,1983,5,169,33
Teknaf,1983,6,730,33
Teknaf,1983,7,0,33
Teknaf,1983,8,817,33
Teknaf,1983,9,532,33
Teknaf,1983,10,290,33
Teknaf,1983,11,208,33
Teknaf,1983,12,30,33
Barisal,1984,1,16,2
Barisal,1984,2,0,2
Barisal,1984,3,1,2
Barisal,1984,4,102,2
Barisal,1984,5,283,2
Barisal,1984,6,1025,2
Barisal,1984,7,448,2
Barisal,1984,8,431,2
Barisal,1984,9,224,2
Barisal,1984,10,118,2
Barisal,1984,11,0,2
Barisal,1984,12,1,2
Bhola,1984,1,9,3
Bhola,1984,2,0,3
Bhola,1984,3,0,3
Bhola,1984,4,130,3
Bhola,1984,5,230,3
Bhola,1984,6,919,3
Bhola,1984,7,445,3
Bhola,1984,8,464,3
Bhola,1984,9,297,3
Bhola,1984,10,144,3
Bhola,1984,11,0,3
Bhola,1984,12,0,3
Bogra,1984,1,11,4
Bogra,1984,2,16,4
Bogra,1984,3,6,4
Bogra,1984,4,48,4
Bogra,1984,5,388,4
Bogra,1984,6,539,4
Bogra,1984,7,431,4
Bogra,1984,8,272,4
Bogra,1984,9,404,4
Bogra,1984,10,186,4
Bogra,1984,11,0,4
Bogra,1984,12,2,4
Chandpur,1984,1,25,5
Chandpur,1984,2,0,5
Chandpur,1984,3,1,5
Chandpur,1984,4,32,5
Chandpur,1984,5,620,5
Chandpur,1984,6,1351,5
Chandpur,1984,7,533,5
Chandpur,1984,8,734,5
Chandpur,1984,9,349,5
Chandpur,1984,10,120,5
Chandpur,1984,11,0,5
Chandpur,1984,12,7,5
Chittagong (IAP-Patenga),1984,1,1,6
Chittagong (IAP-Patenga),1984,2,0,6
Chittagong (IAP-Patenga),1984,3,0,6
Chittagong (IAP-Patenga),1984,4,125,6
Chittagong (IAP-Patenga),1984,5,428,6
Chittagong (IAP-Patenga),1984,6,595,6
Chittagong (IAP-Patenga),1984,7,802,6
Chittagong (IAP-Patenga),1984,8,326,6
Chittagong (IAP-Patenga),1984,9,175,6
Chittagong (IAP-Patenga),1984,10,122,6
Chittagong (IAP-Patenga),1984,11,0,6
Chittagong (IAP-Patenga),1984,12,2,6
Comilla,1984,1,12,7
Comilla,1984,2,5,7
Comilla,1984,3,0,7
Comilla,1984,4,98,7
Comilla,1984,5,635,7
Comilla,1984,6,428,7
Comilla,1984,7,391,7
Comilla,1984,8,449,7
Comilla,1984,9,233,7
Comilla,1984,10,186,7
Comilla,1984,11,0,7
Comilla,1984,12,2,7
CoxsBazar,1984,1,3,8
CoxsBazar,1984,2,0,8
CoxsBazar,1984,3,0,8
CoxsBazar,1984,4,66,8
CoxsBazar,1984,5,329,8
CoxsBazar,1984,6,1275,8
CoxsBazar,1984,7,731,8
CoxsBazar,1984,8,817,8
CoxsBazar,1984,9,280,8
CoxsBazar,1984,10,127,8
CoxsBazar,1984,11,0,8
CoxsBazar,1984,12,4,8
Dhaka,1984,1,13,9
Dhaka,1984,2,1,9
Dhaka,1984,3,5,9
Dhaka,1984,4,124,9
Dhaka,1984,5,707,9
Dhaka,1984,6,637,9
Dhaka,1984,7,694,9
Dhaka,1984,8,311,9
Dhaka,1984,9,478,9
Dhaka,1984,10,58,9
Dhaka,1984,11,0,9
Dhaka,1984,12,0,9
Dinajpur,1984,1,46,10
Dinajpur,1984,2,3,10
Dinajpur,1984,3,13,10
Dinajpur,1984,4,28,10
Dinajpur,1984,5,311,10
Dinajpur,1984,6,457,10
Dinajpur,1984,7,470,10
Dinajpur,1984,8,270,10
Dinajpur,1984,9,498,10
Dinajpur,1984,10,65,10
Dinajpur,1984,11,0,10
Dinajpur,1984,12,4,10
Faridpur,1984,1,5,11
Faridpur,1984,2,0,11
Faridpur,1984,3,54,11
Faridpur,1984,4,78,11
Faridpur,1984,5,473,11
Faridpur,1984,6,822,11
Faridpur,1984,7,337,11
Faridpur,1984,8,288,11
Faridpur,1984,9,313,11
Faridpur,1984,10,139,11
Faridpur,1984,11,35,11
Faridpur,1984,12,0,11
Feni,1984,1,19,12
Feni,1984,2,0,12
Feni,1984,3,3,12
Feni,1984,4,48,12
Feni,1984,5,563,12
Feni,1984,6,436,12
Feni,1984,7,1292,12
Feni,1984,8,381,12
Feni,1984,9,400,12
Feni,1984,10,155,12
Feni,1984,11,0,12
Feni,1984,12,18,12
Hatiya,1984,1,13,13
Hatiya,1984,2,0,13
Hatiya,1984,3,0,13
Hatiya,1984,4,202,13
Hatiya,1984,5,306,13
Hatiya,1984,6,698,13
Hatiya,1984,7,608,13
Hatiya,1984,8,546,13
Hatiya,1984,9,413,13
Hatiya,1984,10,336,13
Hatiya,1984,11,0,13
Hatiya,1984,12,0,13
Ishurdi,1984,1,11,14
Ishurdi,1984,2,0,14
Ishurdi,1984,3,0,14
Ishurdi,1984,4,101,14
Ishurdi,1984,5,191,14
Ishurdi,1984,6,450,14
Ishurdi,1984,7,316,14
Ishurdi,1984,8,253,14
Ishurdi,1984,9,272,14
Ishurdi,1984,10,104,14
Ishurdi,1984,11,0,14
Ishurdi,1984,12,0,14
Jessore,1984,1,51,15
Jessore,1984,2,1,15
Jessore,1984,3,0,15
Jessore,1984,4,18,15
Jessore,1984,5,305,15
Jessore,1984,6,822,15
Jessore,1984,7,247,15
Jessore,1984,8,365,15
Jessore,1984,9,168,15
Jessore,1984,10,54,15
Jessore,1984,11,0,15
Jessore,1984,12,0,15
Khepupara,1984,1,10,16
Khepupara,1984,2,0,16
Khepupara,1984,3,0,16
Khepupara,1984,4,95,16
Khepupara,1984,5,200,16
Khepupara,1984,6,803,16
Khepupara,1984,7,498,16
Khepupara,1984,8,683,16
Khepupara,1984,9,195,16
Khepupara,1984,10,63,16
Khepupara,1984,11,0,16
Khepupara,1984,12,0,16
Khulna,1984,1,32,17
Khulna,1984,2,1,17
Khulna,1984,3,0,17
Khulna,1984,4,97,17
Khulna,1984,5,227,17
Khulna,1984,6,783,17
Khulna,1984,7,300,17
Khulna,1984,8,486,17
Khulna,1984,9,159,17
Khulna,1984,10,80,17
Khulna,1984,11,0,17
Khulna,1984,12,6,17
M.court,1984,1,0,19
M.court,1984,2,0,19
M.court,1984,3,0,19
M.court,1984,4,0,19
M.court,1984,5,657,19
M.court,1984,6,957,19
M.court,1984,7,1390,19
M.court,1984,8,1223,19
M.court,1984,9,440,19
M.court,1984,10,132,19
M.court,1984,11,0,19
M.court,1984,12,0,19
Madaripur,1984,1,20,20
Madaripur,1984,2,0,20
Madaripur,1984,3,0,20
Madaripur,1984,4,99,20
Madaripur,1984,5,207,20
Madaripur,1984,6,765,20
Madaripur,1984,7,520,20
Madaripur,1984,8,812,20
Madaripur,1984,9,214,20
Madaripur,1984,10,133,20
Madaripur,1984,11,0,20
Madaripur,1984,12,20,20
Mymensingh,1984,1,13,22
Mymensingh,1984,2,0,22
Mymensingh,1984,3,15,22
Mymensingh,1984,4,28,22
Mymensingh,1984,5,476,22
Mymensingh,1984,6,512,22
Mymensingh,1984,7,689,22
Mymensingh,1984,8,257,22
Mymensingh,1984,9,468,22
Mymensingh,1984,10,221,22
Mymensingh,1984,11,0,22
Mymensingh,1984,12,0,22
Patuakhali,1984,1,11,23
Patuakhali,1984,2,0,23
Patuakhali,1984,3,0,23
Patuakhali,1984,4,82,23
Patuakhali,1984,5,204,23
Patuakhali,1984,6,669,23
Patuakhali,1984,7,417,23
Patuakhali,1984,8,632,23
Patuakhali,1984,9,182,23
Patuakhali,1984,10,174,23
Patuakhali,1984,11,0,23
Patuakhali,1984,12,2,23
Rajshahi,1984,1,31,24
Rajshahi,1984,2,1,24
Rajshahi,1984,3,0,24
Rajshahi,1984,4,10,24
Rajshahi,1984,5,94,24
Rajshahi,1984,6,325,24
Rajshahi,1984,7,294,24
Rajshahi,1984,8,321,24
Rajshahi,1984,9,297,24
Rajshahi,1984,10,202,24
Rajshahi,1984,11,0,24
Rajshahi,1984,12,0,24
Rangamati,1984,1,13,25
Rangamati,1984,2,0,25
Rangamati,1984,3,0,25
Rangamati,1984,4,45,25
Rangamati,1984,5,625,25
Rangamati,1984,6,449,25
Rangamati,1984,7,345,25
Rangamati,1984,8,371,25
Rangamati,1984,9,200,25
Rangamati,1984,10,82,25
Rangamati,1984,11,0,25
Rangamati,1984,12,1,25
Rangpur,1984,1,28,26
Rangpur,1984,2,4,26
Rangpur,1984,3,17,26
Rangpur,1984,4,116,26
Rangpur,1984,5,545,26
Rangpur,1984,6,989,26
Rangpur,1984,7,812,26
Rangpur,1984,8,376,26
Rangpur,1984,9,684,26
Rangpur,1984,10,172,26
Rangpur,1984,11,0,26
Rangpur,1984,12,5,26
Sandwip,1984,1,0,27
Sandwip,1984,2,0,27
Sandwip,1984,3,0,27
Sandwip,1984,4,180,27
Sandwip,1984,5,363,27
Sandwip,1984,6,747,27
Sandwip,1984,7,852,27
Sandwip,1984,8,237,27
Sandwip,1984,9,43,27
Sandwip,1984,10,207,27
Sandwip,1984,11,0,27
Sandwip,1984,12,9,27
Satkhira,1984,1,41,28
Satkhira,1984,2,1,28
Satkhira,1984,3,0,28
Satkhira,1984,4,102,28
Satkhira,1984,5,126,28
Satkhira,1984,6,656,28
Satkhira,1984,7,325,28
Satkhira,1984,8,351,28
Satkhira,1984,9,178,28
Satkhira,1984,10,72,28
Satkhira,1984,11,0,28
Satkhira,1984,12,1,28
Sitakunda,1984,1,0,29
Sitakunda,1984,2,0,29
Sitakunda,1984,3,0,29
Sitakunda,1984,4,177,29
Sitakunda,1984,5,585,29
Sitakunda,1984,6,638,29
Sitakunda,1984,7,1399,29
Sitakunda,1984,8,513,29
Sitakunda,1984,9,450,29
Sitakunda,1984,10,238,29
Sitakunda,1984,11,0,29
Sitakunda,1984,12,0,29
Srimangal,1984,1,0,30
Srimangal,1984,2,0,30
Srimangal,1984,3,12,30
Srimangal,1984,4,80,30
Srimangal,1984,5,1116,30
Srimangal,1984,6,409,30
Srimangal,1984,7,213,30
Srimangal,1984,8,362,30
Srimangal,1984,9,393,30
Srimangal,1984,10,153,30
Srimangal,1984,11,5,30
Srimangal,1984,12,2,30
Sylhet,1984,1,8,31
Sylhet,1984,2,4,31
Sylhet,1984,3,54,31
Sylhet,1984,4,296,31
Sylhet,1984,5,900,31
Sylhet,1984,6,596,31
Sylhet,1984,7,820,31
Sylhet,1984,8,336,31
Sylhet,1984,9,801,31
Sylhet,1984,10,300,31
Sylhet,1984,11,23,31
Sylhet,1984,12,48,31
Teknaf,1984,1,8,33
Teknaf,1984,2,0,33
Teknaf,1984,3,0,33
Teknaf,1984,4,90,33
Teknaf,1984,5,198,33
Teknaf,1984,6,1517,33
Teknaf,1984,7,971,33
Teknaf,1984,8,973,33
Teknaf,1984,9,240,33
Teknaf,1984,10,109,33
Teknaf,1984,11,0,33
Teknaf,1984,12,0,33
Barisal,1985,1,1,2
Barisal,1985,2,2,2
Barisal,1985,3,45,2
Barisal,1985,4,64,2
Barisal,1985,5,226,2
Barisal,1985,6,322,2
Barisal,1985,7,291,2
Barisal,1985,8,308,2
Barisal,1985,9,180,2
Barisal,1985,10,198,2
Barisal,1985,11,8,2
Barisal,1985,12,0,2
Bhola,1985,1,3,3
Bhola,1985,2,3,3
Bhola,1985,3,67,3
Bhola,1985,4,80,3
Bhola,1985,5,438,3
Bhola,1985,6,326,3
Bhola,1985,7,298,3
Bhola,1985,8,287,3
Bhola,1985,9,238,3
Bhola,1985,10,52,3
Bhola,1985,11,24,3
Bhola,1985,12,0,3
Bogra,1985,1,0,4
Bogra,1985,2,4,4
Bogra,1985,3,1,4
Bogra,1985,4,54,4
Bogra,1985,5,272,4
Bogra,1985,6,459,4
Bogra,1985,7,235,4
Bogra,1985,8,164,4
Bogra,1985,9,365,4
Bogra,1985,10,135,4
Bogra,1985,11,2,4
Bogra,1985,12,2,4
Chandpur,1985,1,1,5
Chandpur,1985,2,0,5
Chandpur,1985,3,371,5
Chandpur,1985,4,119,5
Chandpur,1985,5,515,5
Chandpur,1985,6,324,5
Chandpur,1985,7,341,5
Chandpur,1985,8,437,5
Chandpur,1985,9,536,5
Chandpur,1985,10,18,5
Chandpur,1985,11,0,5
Chandpur,1985,12,0,5
Chittagong (IAP-Patenga),1985,1,17,6
Chittagong (IAP-Patenga),1985,2,6,6
Chittagong (IAP-Patenga),1985,3,88,6
Chittagong (IAP-Patenga),1985,4,143,6
Chittagong (IAP-Patenga),1985,5,511,6
Chittagong (IAP-Patenga),1985,6,517,6
Chittagong (IAP-Patenga),1985,7,1031,6
Chittagong (IAP-Patenga),1985,8,469,6
Chittagong (IAP-Patenga),1985,9,143,6
Chittagong (IAP-Patenga),1985,10,47,6
Chittagong (IAP-Patenga),1985,11,198,6
Chittagong (IAP-Patenga),1985,12,2,6
Comilla,1985,1,3,7
Comilla,1985,2,6,7
Comilla,1985,3,75,7
Comilla,1985,4,151,7
Comilla,1985,5,301,7
Comilla,1985,6,264,7
Comilla,1985,7,208,7
Comilla,1985,8,345,7
Comilla,1985,9,266,7
Comilla,1985,10,22,7
Comilla,1985,11,0,7
Comilla,1985,12,0,7
CoxsBazar,1985,1,6,8
CoxsBazar,1985,2,1,8
CoxsBazar,1985,3,13,8
CoxsBazar,1985,4,68,8
CoxsBazar,1985,5,474,8
CoxsBazar,1985,6,652,8
CoxsBazar,1985,7,807,8
CoxsBazar,1985,8,530,8
CoxsBazar,1985,9,259,8
CoxsBazar,1985,10,61,8
CoxsBazar,1985,11,350,8
CoxsBazar,1985,12,0,8
Dhaka,1985,1,8,9
Dhaka,1985,2,1,9
Dhaka,1985,3,195,9
Dhaka,1985,4,176,9
Dhaka,1985,5,300,9
Dhaka,1985,6,399,9
Dhaka,1985,7,262,9
Dhaka,1985,8,317,9
Dhaka,1985,9,306,9
Dhaka,1985,10,79,9
Dhaka,1985,11,0,9
Dhaka,1985,12,10,9
Dinajpur,1985,1,0,10
Dinajpur,1985,2,5,10
Dinajpur,1985,3,1,10
Dinajpur,1985,4,17,10
Dinajpur,1985,5,146,10
Dinajpur,1985,6,551,10
Dinajpur,1985,7,484,10
Dinajpur,1985,8,278,10
Dinajpur,1985,9,326,10
Dinajpur,1985,10,282,10
Dinajpur,1985,11,0,10
Dinajpur,1985,12,7,10
Faridpur,1985,1,2,11
Faridpur,1985,2,2,11
Faridpur,1985,3,134,11
Faridpur,1985,4,175,11
Faridpur,1985,5,208,11
Faridpur,1985,6,219,11
Faridpur,1985,7,217,11
Faridpur,1985,8,214,11
Faridpur,1985,9,255,11
Faridpur,1985,10,56,11
Faridpur,1985,11,0,11
Faridpur,1985,12,0,11
Feni,1985,1,3,12
Feni,1985,2,5,12
Feni,1985,3,105,12
Feni,1985,4,133,12
Feni,1985,5,340,12
Feni,1985,6,713,12
Feni,1985,7,635,12
