SL,Station,Year,Month,TempMax,TempMin,Rainfall,RelativeHumidity,WindSpeed,CloudCoverage,BrightSunshine,Latitude,Longitude,Elevation,NDVI
19009,Mymensingh,2015,1,24.22903226,NULL,15,82,NULL,NULL,NULL,24.7333,90.4167,18.0,0.450086
19010,Mymensingh,2015,2,26.83214286,NULL,19,78,NULL,NULL,NULL,24.7333,90.4167,18.0,0.450086
19011,Mymensingh,2015,3,30.56774194,NULL,1,74,NULL,NULL,NULL,24.7333,90.4167,18.0,0.450086
19012,Mymensingh,2015,4,30.57333333,NULL,203,80,NULL,NULL,NULL,24.7333,90.4167,18.0,0.450086
19013,Mymensingh,2015,5,32.16774194,NULL,212,80,NULL,NULL,NULL,24.7333,90.4167,18.0,0.450086
19014,Mymensingh,2015,6,31.57,NULL,502,85,NULL,NULL,NULL,24.7333,90.4167,18.0,0.450086
19015,Mymensingh,2015,7,31.93225806,NULL,329,84,NULL,NULL,NULL,24.7333,90.4167,18.0,0.450086
19016,Mymensingh,2015,8,32.61612903,NULL,413,87,NULL,NULL,NULL,24.7333,90.4167,18.0,0.450086
19017,Mymensingh,2015,9,32.86333333,NULL,308,85,NULL,NULL,NULL,24.7333,90.4167,18.0,0.450086
19018,Mymensingh,2015,10,32.39354839,NULL,78,82,NULL,NULL,NULL,24.7333,90.4167,18.0,0.450086
19019,Mymensingh,2015,11,30.23333333,NULL,4,81,NULL,NULL,NULL,24.7333,90.4167,18.0,0.450086
19020,Mymensingh,2015,12,25.94193548,NULL,0,82,NULL,NULL,NULL,24.7333,90.4167,18.0,0.450086
19021,Mymensingh,2016,1,24.87419355,NULL,19,84,NULL,NULL,NULL,24.7333,90.4167,18.0,0.506177
19022,Mymensingh,2016,2,29.8,NULL,8,79,NULL,NULL,NULL,24.7333,90.4167,18.0,0.506177
19023,Mymensingh,2016,3,33.11290323,NULL,47,75,NULL,NULL,NULL,24.7333,90.4167,18.0,0.506177
19024,Mymensingh,2016,4,35.13666667,NULL,111,81,NULL,NULL,NULL,24.7333,90.4167,18.0,0.506177
19025,Mymensingh,2016,5,33.68387097,NULL,326,80,NULL,NULL,NULL,24.7333,90.4167,18.0,0.506177
19026,Mymensingh,2016,6,33.93,NULL,391,83,NULL,NULL,NULL,24.7333,90.4167,18.0,0.506177
19027,Mymensingh,2016,7,32.22580645,NULL,518,86,NULL,NULL,NULL,24.7333,90.4167,18.0,0.506177
19028,Mymensingh,2016,8,33.28387097,NULL,106,80,NULL,NULL,NULL,24.7333,90.4167,18.0,0.506177
19029,Mymensingh,2016,9,32.87333333,NULL,409,87,NULL,NULL,NULL,24.7333,90.4167,18.0,0.506177
19030,Mymensingh,2016,10,33.07419355,NULL,32,83,NULL,NULL,NULL,24.7333,90.4167,18.0,0.506177
19031,Mymensingh,2016,11,29.6,NULL,1,81,NULL,NULL,NULL,24.7333,90.4167,18.0,0.506177
19032,Mymensingh,2016,12,27.75806452,NULL,0,80,NULL,NULL,NULL,24.7333,90.4167,18.0,0.506177
19033,Mymensingh,2017,1,25.92903226,NULL,0,76,NULL,NULL,NULL,24.7333,90.4167,18.0,0.392519
19034,Mymensingh,2017,2,28.29285714,NULL,0,73,NULL,NULL,NULL,24.7333,90.4167,18.0,0.392519
19035,Mymensingh,2017,3,28.0483871,NULL,164,78,NULL,NULL,NULL,24.7333,90.4167,18.0,0.392519
19036,Mymensingh,2017,4,30.41666667,NULL,319,81,NULL,NULL,NULL,24.7333,90.4167,18.0,0.392519
19037,Mymensingh,2017,5,32.71935484,NULL,316,80,NULL,NULL,NULL,24.7333,90.4167,18.0,0.392519
19038,Mymensingh,2017,6,31.87,NULL,530,84,NULL,NULL,NULL,24.7333,90.4167,18.0,0.392519
19039,Mymensingh,2017,7,31.69032258,NULL,368,86,NULL,NULL,NULL,24.7333,90.4167,18.0,0.392519
19040,Mymensingh,2017,8,32.12258065,NULL,436,86,NULL,NULL,NULL,24.7333,90.4167,18.0,0.392519
19041,Mymensingh,2017,9,32.38666667,NULL,309,87,NULL,NULL,NULL,24.7333,90.4167,18.0,0.392519
19042,Mymensingh,2017,10,31.48387097,NULL,341,85,NULL,NULL,NULL,24.7333,90.4167,18.0,0.392519
19043,Mymensingh,2017,11,29.87666667,NULL,25,81,NULL,NULL,NULL,24.7333,90.4167,18.0,0.392519
19044,Mymensingh,2017,12,26.80645161,NULL,34,84,NULL,NULL,NULL,24.7333,90.4167,18.0,0.392519
19045,Patuakhali,1949,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19046,Patuakhali,1949,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19047,Patuakhali,1949,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19048,Patuakhali,1949,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19049,Patuakhali,1949,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19050,Patuakhali,1949,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19051,Patuakhali,1949,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19052,Patuakhali,1949,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19053,Patuakhali,1949,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19054,Patuakhali,1949,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19055,Patuakhali,1949,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19056,Patuakhali,1949,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19057,Patuakhali,1950,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19058,Patuakhali,1950,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19059,Patuakhali,1950,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19060,Patuakhali,1950,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19061,Patuakhali,1950,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19062,Patuakhali,1950,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19063,Patuakhali,1950,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19064,Patuakhali,1950,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19065,Patuakhali,1950,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19066,Patuakhali,1950,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19067,Patuakhali,1950,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19068,Patuakhali,1950,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19069,Patuakhali,1951,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19070,Patuakhali,1951,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19071,Patuakhali,1951,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19072,Patuakhali,1951,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19073,Patuakhali,1951,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19074,Patuakhali,1951,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19075,Patuakhali,1951,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19076,Patuakhali,1951,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19077,Patuakhali,1951,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19078,Patuakhali,1951,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19079,Patuakhali,1951,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19080,Patuakhali,1951,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19081,Patuakhali,1952,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19082,Patuakhali,1952,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19083,Patuakhali,1952,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19084,Patuakhali,1952,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19085,Patuakhali,1952,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19086,Patuakhali,1952,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19087,Patuakhali,1952,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19088,Patuakhali,1952,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19089,Patuakhali,1952,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19090,Patuakhali,1952,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19091,Patuakhali,1952,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19092,Patuakhali,1952,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19093,Patuakhali,1953,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19094,Patuakhali,1953,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19095,Patuakhali,1953,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19096,Patuakhali,1953,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19097,Patuakhali,1953,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19098,Patuakhali,1953,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19099,Patuakhali,1953,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19100,Patuakhali,1953,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19101,Patuakhali,1953,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19102,Patuakhali,1953,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19103,Patuakhali,1953,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19104,Patuakhali,1953,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19105,Patuakhali,1954,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19106,Patuakhali,1954,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19107,Patuakhali,1954,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19108,Patuakhali,1954,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19109,Patuakhali,1954,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19110,Patuakhali,1954,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19111,Patuakhali,1954,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19112,Patuakhali,1954,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19113,Patuakhali,1954,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19114,Patuakhali,1954,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19115,Patuakhali,1954,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19116,Patuakhali,1954,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19117,Patuakhali,1955,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19118,Patuakhali,1955,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19119,Patuakhali,1955,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19120,Patuakhali,1955,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19121,Patuakhali,1955,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19122,Patuakhali,1955,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19123,Patuakhali,1955,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19124,Patuakhali,1955,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19125,Patuakhali,1955,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19126,Patuakhali,1955,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19127,Patuakhali,1955,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19128,Patuakhali,1955,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19129,Patuakhali,1956,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19130,Patuakhali,1956,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19131,Patuakhali,1956,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19132,Patuakhali,1956,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19133,Patuakhali,1956,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19134,Patuakhali,1956,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19135,Patuakhali,1956,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19136,Patuakhali,1956,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19137,Patuakhali,1956,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19138,Patuakhali,1956,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19139,Patuakhali,1956,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19140,Patuakhali,1956,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19141,Patuakhali,1957,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19142,Patuakhali,1957,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19143,Patuakhali,1957,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19144,Patuakhali,1957,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19145,Patuakhali,1957,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19146,Patuakhali,1957,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19147,Patuakhali,1957,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19148,Patuakhali,1957,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19149,Patuakhali,1957,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19150,Patuakhali,1957,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19151,Patuakhali,1957,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19152,Patuakhali,1957,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19153,Patuakhali,1958,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19154,Patuakhali,1958,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19155,Patuakhali,1958,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19156,Patuakhali,1958,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19157,Patuakhali,1958,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19158,Patuakhali,1958,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19159,Patuakhali,1958,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19160,Patuakhali,1958,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19161,Patuakhali,1958,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19162,Patuakhali,1958,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19163,Patuakhali,1958,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19164,Patuakhali,1958,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19165,Patuakhali,1959,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19166,Patuakhali,1959,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19167,Patuakhali,1959,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19168,Patuakhali,1959,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19169,Patuakhali,1959,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19170,Patuakhali,1959,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19171,Patuakhali,1959,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19172,Patuakhali,1959,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19173,Patuakhali,1959,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19174,Patuakhali,1959,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19175,Patuakhali,1959,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19176,Patuakhali,1959,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19177,Patuakhali,1960,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19178,Patuakhali,1960,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19179,Patuakhali,1960,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19180,Patuakhali,1960,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19181,Patuakhali,1960,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19182,Patuakhali,1960,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19183,Patuakhali,1960,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19184,Patuakhali,1960,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19185,Patuakhali,1960,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19186,Patuakhali,1960,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19187,Patuakhali,1960,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19188,Patuakhali,1960,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19189,Patuakhali,1961,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19190,Patuakhali,1961,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19191,Patuakhali,1961,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19192,Patuakhali,1961,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19193,Patuakhali,1961,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19194,Patuakhali,1961,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19195,Patuakhali,1961,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19196,Patuakhali,1961,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19197,Patuakhali,1961,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19198,Patuakhali,1961,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19199,Patuakhali,1961,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19200,Patuakhali,1961,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19201,Patuakhali,1962,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19202,Patuakhali,1962,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19203,Patuakhali,1962,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19204,Patuakhali,1962,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19205,Patuakhali,1962,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19206,Patuakhali,1962,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19207,Patuakhali,1962,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19208,Patuakhali,1962,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19209,Patuakhali,1962,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19210,Patuakhali,1962,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19211,Patuakhali,1962,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19212,Patuakhali,1962,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19213,Patuakhali,1963,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19214,Patuakhali,1963,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19215,Patuakhali,1963,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19216,Patuakhali,1963,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19217,Patuakhali,1963,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19218,Patuakhali,1963,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19219,Patuakhali,1963,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19220,Patuakhali,1963,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19221,Patuakhali,1963,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19222,Patuakhali,1963,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19223,Patuakhali,1963,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19224,Patuakhali,1963,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19225,Patuakhali,1964,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19226,Patuakhali,1964,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19227,Patuakhali,1964,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19228,Patuakhali,1964,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19229,Patuakhali,1964,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19230,Patuakhali,1964,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19231,Patuakhali,1964,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19232,Patuakhali,1964,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19233,Patuakhali,1964,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19234,Patuakhali,1964,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19235,Patuakhali,1964,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
19236,Patuakhali,1964,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.3333,90.3333,1.5,NULL
